page_number,chars,x0,x1,y0,y1,labels
17,LA RIVE,367.72055,407.43055,613.6238400000001,623.6238400000001,30
17,Apă de toaletă  pentru bărbați,367.67056,441.91056,589.6238400000001,611.6238400000001,31
17,hitfire / grey point,367.67065,435.07785,579.74054,587.74054,32
17,90 ml,367.67065,388.67865,570.1405,578.1405,33
17,S17-RO-KW43-KDZ-CRM2_R-1000-07,440.41967999999997,541.66368,12.53856,18.53856,34
17,17,531.7475599999999,541.8375599999999,22.67715,32.67715,35
18,"22,59",453.32275,473.722375,361.35967999999997,370.42618,0
18,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.28116,541.4176599999997,11.33849,18.33849,1
18,GUME ȘI FRUCTEGUMGUMGUMEEE,34.77337,183.48937,786.42578,804.42578,2
18, -28%,204.05156000000002,249.86156,362.20389,380.20389,3
18,"4,29",207.22008,264.37908,309.82669,336.82669,4
18,"5,99",189.54326,221.89526,339.44559,355.44559,5
18,"13,99",104.02127,173.95127,66.04719,93.04719,6
18,"7,99",297.31427,354.2032700000001,66.69519,93.69519,7
18,"29,99",461.23125999999996,534.88726,66.04719,93.04719,8
18, ,99.11577,103.27577,95.66609,111.66609,9
18, ,279.29175,283.45175,95.66609,111.66609,10
18, ,460.05975,464.21975,95.66609,111.66609,11
18, -24%,474.52395,520.42395,605.98339,623.98339,12
18,"7,39",479.05987000000005,534.8958700000001,553.60614,580.60614,13
18,"9,79",460.06057000000004,491.94857,583.22509,599.22509,14
18,"4,49",443.35666,535.1887638441281,305.87268,349.76948,15
18,-30%,477.05102999999997,522.9259735171772,362.7260040000001,385.7116255753519,16
18,"6,49",485.01147000000003,519.80102045565,341.12729,358.5046900000001,17
18,Ciuperci  Champignon,117.48156999999999,177.16156999999995,328.45977999999997,350.45977999999997,18
18,calitatea I caserolă 500 g,117.48156999999999,172.92956999999998,308.97629,326.57629,19
18,Ardei roșu calitatea I kg,398.82986,447.86986,547.08654,576.57,20
18,Mini kalanchoe,16.118170000000003,86.90816999999998,117.97788999999999,127.97788999999999,21
18,vas ceramic diametru vas:  înălțime plantă: ,16.118170000000003,75.87737,78.7344,116.0944,22
18,6 cm 8 cm buc,16.118170000000003,33.74217,59.53439,96.6144,23
18,Schlumbergera diametru vas: 9 cm înălțime  plantă: 15 cm buc,195.12016,267.06816000000003,59.53099,108.49439,24
18,Anthurium,374.47747999999996,425.74748,98.49439,108.49439,25
18,diametru vas: 14 cm înălțime  plantă: 40 cm buc,374.47747999999996,447.71668,59.53099,96.61099,26
18,Roșii Cherry  ciorchine calitatea I caserolă 500 g,377.55127000000005,437.11127,306.14169,347.62509,27
18,Peste 250 de produse proaspete,50.65837,225.71743071503533,675.11419,741.9875801395572,28
18,în sortimentul nostru variat de legume și fructe,50.65837,291.50628223797315,661.0589,748.045943302541,29
18,PROM,13.154370000000002,74.82646543809312,691.850495,731.7647057626508,30
18,ISI,74.82735714345313,100.68541502638105,711.4497893268108,739.982520197099,31
18,UNEA,100.68630673174107,157.19875321111357,719.667603761259,757.9421099587689,32
18, ,157.19964491647357,162.45957237617995,737.6271935229289,759.6139657905034,33
18,KAUFLAND,167.72128263958876,279.7353733338037,740.9709049934912,796.8834908588208,34
18,:,279.7362650391637,285.07712817833266,776.5685744229806,798.5810675495047,35
18,PLANTE,15.381770000000001,87.00376999999999,273.32989,291.32989,36
18,S18-RO-KW43-KDZ-LF_L-1000-07,10.99659,103.09059,12.53856,18.53856,37
18,18,10.93859,21.21859,22.78715,32.78715,38
19,"22,59",453.36285,473.762475,473.32797,482.39447,0
19,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.338569999999999,343.2190699999999,11.33849,18.33849,1
19, -28%,198.64686,244.45686,118.50039,136.50038999999998,2
19,"4,49",202.50906,258.99306,66.04719,93.04719,3
19,"6,29",184.11497,216.41897000000003,95.66609,111.66609,4
19,"2,69",443.90146,534.7239348103201,417.84118,461.73798,5
19,-46%,476.65820700000006,522.966196941927,474.656596,497.68010302454223,6
19,"4,99",484.28717,519.8413304000002,453.09579,470.4731900000001,7
19, -46%,474.22058,520.73258,118.83608999999998,136.83608999999998,8
19, -28%,237.40596000000002,283.21596,548.28485,566.28485,9
19,"3,99",477.85827,534.93627,66.04719,93.04719,10
19,"0,85",241.47328,297.74127999999996,495.50917999999996,522.50918,11
19,"7,49",460.10077,491.78077,95.66609,111.66609,12
19,"1,19",222.89766,250.16166,525.11493,541.11493,13
19,Grepfrut roșu,382.83008,447.87408,98.49439,108.49439,14
19,calitatea I,382.83008,420.14208,88.61099,96.61099,15
19,nu se recomandă  consumul cojii,382.83008,447.74127999999996,69.13099,86.73099,16
19,kg,382.83008,391.72608,59.53099,67.53099,17
19,Banane,396.34955,432.55955000000006,434.75897000000003,444.75897000000003,18
19,calitatea I,396.34955,433.66155,424.87549,432.87549,19
19,kg,396.34955,405.24555,415.27547999999996,423.27547999999996,20
19,Cartofi albi,156.56927,210.67927,508.45980999999995,518.4598100000002,21
19,calitatea I,156.56927,193.88127,498.57626,506.57626,22
19,kg,156.56927,165.46527,488.97625,496.97625,23
19,Pere ,118.27476999999999,142.28477,91.01099,101.01099,24
19,Conference,118.27476999999999,171.59476999999998,79.01099,89.01099,25
19,calitatea I,118.27476999999999,155.58677,69.12749000000001,77.12749000000001,26
19,kg,118.27476999999999,127.17076999999999,59.52749,67.52749,27
19,S19-RO-KW43-KDZ-LF_R-1000-07,449.23965,541.66365,12.53856,18.53856,28
19,19,531.51757,541.82757,22.67715,32.67715,29
20,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.56927000000002,541.4187699999999,11.33849,18.33849,0
20,"1,19",180.71657,261.4427852,61.441790000000005,105.33859,1
20,-33%,209.385012,254.73274743845002,118.341224,141.280734522654,2
20,"1,79",219.91137999999998,251.60775603603406,96.69639000000001,114.07378999999999,3
20, -21%,205.15967,248.16167000000002,347.77539,365.77539,4
20,"21,99",194.15317,264.08317,295.39819,322.39819,5
20,"27,99",189.24718000000001,230.27118,325.01709,341.01709,6
20, -25%,468.90927,514.62927,609.2297900000001,627.2297900000001,7
20,"14,99",459.00265,529.22965,556.4409099999999,583.4409099999999,8
20,"19,99",454.39367000000004,493.72167,586.05963,602.05963,9
20,"7,99",477.62927,534.51827,68.10749,95.10749,10
20,"25,99",455.86728,529.22628,296.63547,323.63547,11
20,"14,99",194.12927,264.35627,524.54248,551.54248,12
20,Ciolan de porc,93.52757,161.42657,77.32909000000001,87.32909000000001,13
20,afumat 100 g,93.52757,121.32757,57.84559,75.44559,14
20,Mușchiuleț de porc,76.43066999999999,165.95967,318.24539,328.24539,15
20,deosebit de fraged ideal pentru cuptor,76.43066999999999,147.46987,298.48199,316.362,16
20,kg,76.43066999999999,85.32667000000002,288.88199,296.88199,17
20,Cârnați  Turinger,397.85586,438.81586,80.42869,102.42869,18
20,de porc 500 g,397.85586,425.54385999999994,60.94529,78.54529000000001,19
20,Cârnăciori picanți,355.74807999999996,440.11708,580.19519,590.19519,20
20,din carne de porc proaspeți și gustoși,355.74807999999996,426.58727999999996,560.43182,578.31183,21
20,kg,355.74807999999996,364.64408,550.83178,558.83178,22
20,Irish Lamb Piept de miel,366.61416,428.70416000000006,308.05978,330.05978,23
20,cu os kg,366.61416,385.36616,288.57626,306.17627000000005,24
20,Crescut în ,80.44637,115.25737,340.22449,347.22449,25
20,ROMÂNIA,80.44637,122.22386999999999,331.72449,340.22449,26
20,Cotlet de porc cu os ,71.63517,167.73416999999995,551.69159,561.69159,27
20,"feliat,",71.63517,99.95517,539.69159,549.69159,28
20,slănină  și șorici,71.63517,146.24417000000003,527.69159,537.69159,29
20,kg,71.63517,80.53116999999999,518.09161,526.09161,30
20,Crescut în ,74.88186999999999,109.69287,573.92389,580.92389,31
20,ROMÂNIA,74.88186999999999,116.65937,565.42389,573.92389,32
20,S20-RO-KW43-KDZ-CARNE_L-1000-07,10.99659,117.40659,12.53856,18.53856,33
20,20,10.98859,22.778589999999998,22.77715,32.77715,34
21,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.338569999999999,342.98176999999987,11.33849,18.33849,0
21,"4,99",449.98235999999997,465.848735,321.67467999999997,330.7411800000001,1
21,BRUTĂRIE,449.94967,538.72567,477.85879000000006,495.85879000000006,2
21,"11,99",155.83607,263.6466108,526.32373,570.2205299999998,3
21,-29%,197.669814,243.3941326737861,583.190142,606.1625860278075,4
21,"16,99",197.55566000000002,240.26930919999998,561.5783,578.9557,5
21, -22%,474.42297,520.08897,587.9699099999999,605.9699099999999,6
21,"13,99",464.70555999999993,534.66256,535.18103,562.18103,7
21,"17,99",459.82675,498.80275,564.79992,580.79992,8
21, -20%,202.53757,248.34757,322.51889,340.51889,9
21,"2,69",207.00156,262.86456,270.14169,297.14169,10
21,"3,39",188.02917,219.78917,299.76059,315.76059,11
21, -33%,474.67717999999996,520.2711800000002,118.22358999999999,136.22359,12
21, -16%,203.82606,247.02606,118.50039,136.50038999999998,13
21,"0,99",477.78975999999994,534.86776,66.04719,93.04719,14
21,"1,19",213.21677999999997,262.86978,66.04719,93.04719,15
21,"1,49",459.96135999999996,489.32135999999997,95.66609,111.66609,16
21,"1,43",187.98897,217.52497000000002,95.66609,111.66609,17
21,"0,69",440.45495,531.40911521032,266.18759,310.08439,18
21,-30%,473.76719199999997,519.5856512009057,323.04592599999995,346.02660599502263,19
21,"0,99",481.30615,516.4606302,301.44229,318.8196900000001,20
21,Carne tocată,87.37857,149.37857,551.2818,561.2818,21
21,de porc 25% grăsime 1000 g,87.37857,134.86577,521.91839,549.39843,22
21,Carne  tocată,482.92526,514.39526,643.25714,665.25714,23
21,de mânzat 20% grăsime 750 g,482.92526,530.45246,613.8938,641.3738400000001,24
21,Ciabatta  măsline,112.04727,156.51727,283.59677,305.59677,25
21,proaspăt coaptă,112.04727,173.51846999999995,273.71329,281.71329,26
21,255 g,112.04727,133.19926999999998,264.11328,272.11328,27
21,Demi baghetă,353.38345,420.28345,284.09517999999997,294.09517999999997,28
21,proaspăt coaptă,353.38345,414.85465,274.21167,282.21167,29
21,125 g,353.38345,373.56745,264.61166000000003,272.61166000000003,30
21,Gogoașă  pudrată,373.22595,417.84595,78.93539,100.93539,31
21,cu gem de fructe,373.22595,436.09715,69.05189,77.05189,32
21,65 g,373.22595,389.66595,59.45189,67.45188999999999,33
21,Foietaj,112.04727,144.90726999999998,88.46019,98.46019,34
21,cu brânză de vaci proaspăt copt,112.04727,176.33446999999995,68.69679000000001,86.57679,35
21,95 g,112.04727,128.32727,59.096790000000006,67.09679,36
21,S21-RO-KW43-KDZ-CARNE_R-1000-07,436.13568,541.66368,12.53856,18.53856,37
21,21,531.88757,542.08757,22.67715,32.67715,38
22,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.56927000000002,541.4187699999999,11.33849,18.33849,0
22,"4,99",274.35867,290.225045,598.05304,607.11954,1
22,"4,99",280.77197,296.638345,115.32898,124.39548,2
22,Ingrediente:,201.27357,238.232149602378,482.17279,488.75139,3
22,Preparare:,201.27357,233.791585392338,418.04458,424.62318,4
22,PR,15.22417,49.9596951814396,356.19638,394.78506697418914,5
22,O,49.47370809540934,70.08993290854654,366.667396148482,400.9394286396264,6
22,M,70.08993290854656,93.18726666321515,372.9703372958263,408.0009123319986,7
22,I,93.18726666321515,101.75604496644216,380.0318209881986,410.6206211215276,8
22,S,101.75604496644216,117.43563033921276,382.65152977772766,415.4142972050538,9
22,I,117.43563033921276,126.00440864243977,387.44520586125384,418.0340059945828,10
22,UNE,126.00440864243977,178.00538264381433,390.0649146507828,433.93211933521695,11
22,A,178.0053826438144,197.41942065023014,405.963027991417,439.8675192494036,12
22,  ,197.4194206502301,210.69462959592929,411.8984279056036,443.9261120064113,13
22,KAUFL,210.6690483396044,295.6125040608879,415.94919977617104,469.8878178939582,14
22,AND,295.6125040608879,352.21759774757845,441.91872655015817,487.19353595732434,15
22,:,352.2175977475785,358.9703066193753,459.2244446135244,489.258022883998,16
22,ATÂT,23.19507,95.3422618395532,433.54007,487.21765284119033,17
22, ,95.34226183955322,102.86060503373322,455.5976612141903,489.5162390585723,18
22,D,102.81722737434029,123.98425513641631,457.88298556157685,495.9743814621292,19
22,E,123.98425513641628,141.33427789221628,464.35438983512915,501.2788111945492,20
22, I,141.33427789221628,158.49633946565837,469.6588195675492,506.5257754758702,21
22,EFT,158.49633946565837,212.39707682701038,474.90578384887016,523.004870511255,22
22,I,212.3970768270104,222.08417286566535,491.384878884255,525.9665104451893,23
22,N,222.08417286566535,242.96203358181137,494.34651881818945,532.3495075565348,24
22,P,120.41402,139.759295372717,433.12909,470.6635207786483,25
22,O,139.412296572,162.719160473958,438.93744106279996,477.68304996368414,26
22,ATE,161.12874113799998,216.27289701680002,445.5768187662,494.05605629332007,27
22, ,216.27289127900002,223.79123447317997,462.4360629121,496.354640756482,28
22,F,223.791235812,241.054508454021,464.7346495388,501.6325487495579,29
22,I ,241.054506857,258.25994910218,470.0125566343,506.89277533358205,30
22,U,258.259950441,278.819727406623,475.2727841159,513.1785249758177,31
22,N,278.819721468,299.6975821841461,481.5585315332,519.5615202715454,32
22, ,299.697586564,307.21592975818,487.9415299836001,521.860107827982,33
22,C,307.215921534,325.40452872299704,490.2401136866,527.4209158164202,34
22,O,324.2507516350001,347.5576155369581,495.4481794365,534.1937883373844,35
22,Ș,346.95036823099997,364.67630814650903,502.3881427369,539.4274934071891,36
22,Peste 14000de produse ali,44.82537,284.29918272029613,326.78549,419.868135524208,37
22,.,117.75823308036071,122.55501368330471,349.0832848120936,370.41802290123917,38
22, ,156.1324779039127,160.85658001287268,360.81545877325834,382.1279768359623,39
22,m,284.29918272029613,300.37929951425605,399.99991918020805,424.78431637441213,40
22,entare ,300.2339419811994,363.0099871625621,404.8716598108786,443.9324227717091,41
22,într-o singură oprire,44.82537,200.5372154965963,310.59299,378.06705416146303,42
22,CARNE DE PASĂRE,14.889270000000002,170.31784608,271.04397,289.0439665628,43
22,VITRINA ,14.428170000000001,94.22216999999999,775.67047,793.67047,44
22,SERVIRE ASISTATĂSESESESERRRVIRVIRVIRVIREE,123.67017,287.9741700000002,775.67047,793.67047,45
22, -33%,112.09107,157.68507,577.02002,595.02002,46
22,"0,99",115.23207,172.31007,524.6429400000001,551.6429400000001,47
22,"1,491,49",97.47457,126.83457,554.26172,570.26172,48
22,OFERTĂ SPECIALĂ  ,459.64907999999997,537.5139881389598,608.0314900000001,617.0314870262999,49
22,în limita stocului disponibil ,459.17245,537.0281572683937,600.0314900000001,606.0314941009999,50
22,"2,09",477.81027,534.78027,548.5039,575.5039,51
22, -11%,116.95716999999999,157.20516999999995,117.1204,135.12040000000002,52
22, -13%,475.94604000000004,519.0020400000001,348.77047999999996,366.77047999999996,53
22,"11,99",108.19176999999999,174.50377,64.74319,91.74319,54
22,"9,89",478.14575,534.87275,295.75518999999997,322.75518999999997,55
22,"13,49",99.66767,138.43567000000002,94.36219,110.36218999999998,56
22,"11,49",459.98815999999994,496.26016,325.37237000000005,341.37237000000005,57
22, -17%,476.00753,518.81153,120.62288000000001,138.62288,58
22,"7,39",478.99527,534.83127,67.55839,94.55839,59
22,"8,99",459.99605999999994,492.36405999999994,97.17729,113.17728999999999,60
22,"3,59",265.16046,355.456174088256,542.56543,586.46223,61
22,"10,89",260.11667,373.32651544412806,59.84189,103.73869,62
22,-25%,298.482009,343.9615564384501,599.4533749999998,622.4044325226541,63
22,-22%,304.95180899999997,350.37486243845,116.734803,139.680905522654,64
22,"4,79",305.99505,340.836735436034,577.82019,595.19759,65
22,"13,99",304.67557,347.25019704584196,95.09659,112.47399,66
22,AKADIAAKADIAAKADIA Preparat  alimentar 56% grăsime 100 g,21.48527,69.13256999999999,518.1231700000001,571.60663,67
22,GORDON Cașcaval Rucăr,375.45657,447.29657,560.25824,582.25824,68
22,36% grăsime 100 g,375.45666,423.13665999999995,540.77478,558.3748099999999,69
22,ȚARA MEA Piept de  pui dezosat fără piele 650 g,199.40758,254.10758,60.37189,113.85538999999999,70
22,FRAGEDO Aripi de pui  secționate fără vârf,23.67837,81.39837,77.70699,121.59048999999999,71
22,"refrigerate, pungă",23.67847,91.02247,67.82699000000001,75.82699000000001,72
22,kg,23.67847,32.57447,58.22699,66.22699,73
22,FRAGEDO Pui grill,384.06048,433.04047,308.71407999999997,330.71407999999997,74
22,"refrigerat, pungă",384.06057999999996,447.34858,298.83069,306.83069,75
22,kg,384.06057999999996,392.95658,289.23068,297.23068,76
22,FRICO Brânză  maturată Maasdam 45% grăsime 100 g,202.66447,250.24776,540.59448,603.9578799999999,77
22,LA PROVINCIA Pulpă de pui,469.66675,538.6879156680028,176.0143,198.01429759180002,78
22,întreagă pungă kg,469.66675,501.03475,146.65079,174.13078000000002,79
22,S22-RO-KW43-KDZ-MEZELSIPUI_L-1000-07,10.99659,131.06258999999997,12.53856,18.53856,80
22,22,10.98859,22.70859,22.67715,32.67715,81
23,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.338569999999999,342.98176999999987,11.33849,18.33849,0
23,"4,99",286.44125,302.3076250000001,600.05413,609.12063,1
23,"4,99",283.60657000000003,299.47294500000004,350.60437,359.6708700000001,2
23,MEZELURI,449.12066,538.81466,253.269,271.269,3
23, -11%,116.40756999999999,156.65556999999995,348.44177,366.44177,4
23, -11%,477.35244000000006,517.60044,348.44177,366.44177,5
23,"2,75",119.10027,173.99127,295.65277000000003,322.65277000000003,6
23,"3,79",478.55127000000005,534.90027,295.65277000000003,322.65277000000003,7
23,"3,09",99.15587,131.47587,325.2717,341.2717,8
23,"4,29",460.06295,492.57495,325.2717,341.2717,9
23, -25%,474.12665,519.84665,557.2814900000001,575.2814900000001,10
23, -26%,113.56588,159.15988000000002,598.31353,616.31353,11
23,"2,89",477.80835,534.42735,504.8284,531.8284,12
23,"5,29",117.00736,173.76136,545.8684099999999,572.8684099999999,13
23,"3,89",459.54977,491.56577,534.4472,550.4472,14
23,"7,19",98.93536999999999,128.37537,575.4791799999999,591.4791799999999,15
23, -25%,113.63367,159.35367,118.14088999999998,136.14088999999998,16
23, -13%,295.47369,338.52969,118.14088999999998,136.14088999999998,17
23, -21%,475.97317000000004,518.97517,118.14088999999998,136.14088999999998,18
23,"8,69",118.00936999999999,173.95337,66.04719,93.04719,19
23,"18,69",285.54437,354.42137,66.04719,93.04719,20
23,"12,49",465.74237,534.88937,66.04719,93.04719,21
23,"11,69",99.11816999999999,135.11817,95.66609,111.66609,22
23,"21,69",279.59057,318.03857,95.66609,111.66609,23
23,"15,99",460.06057000000004,499.26057000000003,95.66609,111.66609,24
23,"1,55",279.85537999999997,364.927381033808,544.5663400000001,588.4631400000001,25
23,"3,39",274.01327000000003,365.09912824412805,295.11749,339.01429,26
23,-36%,310.16951,356.04445351717726,601.4196340000002,624.4052555753518,27
23,-27%,308.370218,353.20960343845,352.061502,374.956554522654,28
23,"2,45",318.16437,352.9191675671641,579.82104,597.19844,29
23,"4,69",315.34726,350.08467825565003,330.37219,347.74959,30
23,MEDA Crenwurști,34.46737,85.62737000000001,308.82448999999997,330.82448999999997,31
23,cu porc 100 g,34.46747,61.39467,289.34106,306.94107,32
23,ŢARA MEA Ruladă de pui,203.36996000000002,268.56996000000004,308.66927999999996,330.66927999999996,33
23,condimentată,203.37005,254.88205,298.78589,306.78589,34
23,100 g,203.37005,223.67405,289.18588,297.18588,35
23,SISSI Șuncă,387.40148999999997,415.95149,311.504,333.504,36
23,din piept de pui,387.40155,444.64875,301.62048,309.62048,37
23,100 g,387.40155,407.70555,292.02047999999996,300.02047999999996,38
23,Măsline negre,201.85506,268.04506000000003,583.00793,593.00793,39
23,fără sâmburi super colossal 111-120 100 g,201.85506,253.08626,543.7643400000001,581.1243900000001,40
23,Măsline  verzi,390.93777,430.05777,527.4681400000001,549.4681400000001,41
23,umplute cu  pastă de ardei,390.93777,444.20097000000004,507.9848,525.58484,42
23,100 g,390.93777,411.24177000000003,498.38479,506.38479,43
23,NEGRO File macrou,31.95727,87.23727000000002,561.44989,583.44989,44
23,afumat 100 g,31.95737,59.757369999999995,541.96649,559.56653,45
23,Cârnați,37.99277,73.65276999999999,78.59049,88.59049,46
23,pentru grătar 540 g,37.99277,88.38396999999998,59.10709,76.70709000000001,47
23,CAROLI Salam  Victoria,277.10857999999996,315.35857999999996,153.67551,187.67551,48
23,800 g,277.10867,298.59667,144.07548,152.07548,49
23,WEIN Șuncă  Pădurea  Neagră,407.17868,449.85868,69.10859,115.10858999999999,50
23,350 g,407.17877000000004,428.47477000000003,59.508590000000005,67.50859,51
23,S23-RO-KW43-KDZ-VRACURI_R-1000-07,429.30768,541.66368,12.53856,18.53856,52
23,23,530.00757,541.80757,22.78715,32.78715,53
24,"4,99",105.68876999999999,121.555145,118.15069,127.21718999999999,0
24,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.56927000000002,541.4187699999999,11.33849,18.33849,1
24, -12%,110.54087,164.29336999999995,364.92798,387.42798,2
24,"8,99",112.84716999999999,184.19467,299.45657,333.20657,3
24,"10,29",90.65026999999999,139.53027,336.48007,356.48007,4
24, -10%,459.47152,516.1603291175051,593.76764,616.990422806,5
24,"2,15",465.04236,534.7150636,526.19561,561.029833306,6
24,"2,39",441.23166,482.792546456892,564.40881,585.051349068,7
24, -11%,296.86749,337.11549,118.83608999999998,136.83608999999998,8
24, -11%,477.35244000000006,517.60044,118.83608999999998,136.83608999999998,9
24,"12,79",285.19696,354.39796,66.04719,93.04719,10
24,"18,49",465.66494000000006,534.8929400000001,66.04719,93.04719,11
24,"14,49",279.56216,318.73016,95.66609,111.66609,12
24,"20,99",460.06295,501.71095,95.66609,111.66609,13
24, -20%,457.14440999999994,515.21800059065,364.61279,387.43149,14
24,"5,79",462.44145999999995,533.6016836650911,297.39877,331.62687,15
24,"7,25",438.66015,478.821080551839,334.9509,355.2342,16
24,"9,69",96.13967,187.13773201031998,62.66389,106.56069,17
24,-17%,132.86261100000002,175.29201122460358,119.81871399999999,142.50289917527186,18
24,"11,79",132.96367,172.167082836034,97.91849,115.29589,19
24,ZUZU Lapte,26.850270000000002,54.320269999999994,309.86438,331.86438,20
24,"3,5% grăsime",26.85037,76.28156999999999,299.98098999999996,307.98098999999996,21
24,"1,8 l",26.85037,41.65037,290.38097999999997,298.38097999999997,22
24,OLYMPUS  STRAGGHISTO Iaurt cu specific ,345.35418,424.23418,558.86761,592.86761,23
24,grecesc,345.35418,380.91418,546.86761,556.86761,24
24,0% / 2% / 10%  grăsime 150 g,345.35425,400.60225,517.78418,544.9841299999999,25
24,RAMA CLASIC Grăsime  tartinabilă,466.32937000000004,535.6193599999999,415.67467999999997,449.67467999999997,26
24,48% grăsime 400 g,466.32946,514.1686599999999,396.19119,413.7912,27
24,EDENIA Fasole  verde  întreagă,156.02737,196.98737,171.40268,217.40267999999998,28
24,1 kg,156.02746000000002,170.66746,161.80268999999998,169.80268999999998,29
24,Prăjitură,214.91656,257.73656,91.06359,101.06359,30
24,diverse  sortimente 1250 g,214.91656,255.06056,61.98019,89.18019,31
24,STEAKHOUSE Aripi de pui,373.22827,441.47725999999994,79.06359,101.06359,32
24,picante 600 g,373.22836,400.54836,59.58019,77.18019,33
24,CONGELATE,13.992770000000002,122.02877,266.46057,284.46057,34
24,LACTATE. BRÂNZETURI,13.898270000000002,217.51427000000007,778.1542900000001,796.1542900000001,35
24,S24-RO-KW43-KDZ-LACTATE_L-1000-07,10.99659,124.52259,12.53856,18.53856,36
24,24,10.98859,22.97859,22.67715,32.67715,37
25,"4,99",457.18487000000005,473.051245,344.9227,353.9892000000001,0
25,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.338569999999999,342.98176999999987,11.33849,18.33849,1
25, -10%,114.93978,158.08578,576.0188,594.0188,2
25, - 9%,296.93307000000004,337.03707,576.2955900000001,594.2955900000001,3
25, - 9%,297.53094,337.63494,347.6456,365.6456,4
25,"5,39",118.09727,173.90626999999995,523.84253,550.84253,5
25,"2,89",297.80926,354.42826,523.84253,550.84253,6
25,"23,29",281.79828,354.99528,295.1795,322.1795,7
25,"5,99",98.99996999999999,131.28797,553.4613,569.4613,8
25,"3,19",279.54797,309.29197000000005,553.4613,569.4613,9
25,"25,64",280.15536000000003,321.91536,324.81127999999995,340.81127999999995,10
25, - 9%,116.47006999999999,156.57407,348.03067000000004,366.03067000000004,11
25,"16,29",104.01467,173.94466999999997,295.65347,322.65347,12
25,"18,09",99.10866999999999,138.34067,325.27237,341.27237,13
25, -10%,295.42877000000004,338.57477,118.34788999999999,136.34788999999998,14
25,"14,99",284.18765,354.41465,66.04719,93.04719,15
25,"16,79",279.57876,318.29876,95.66609,111.66609,16
25, -18%,475.90117999999995,519.04718,576.4705799999999,594.4705799999999,17
25, - 9%,117.84827,157.95227,118.31768999999998,136.31769,18
25,"0,89",478.19555,534.8955500000002,524.09362,551.09362,19
25,"1,09",460.06057000000004,489.80457,553.71234,569.71234,20
25,"17,69",106.67227,175.36027,66.22399,93.22399,21
25,"19,49",100.52457,139.42057,95.84289,111.84289,22
25, -19%,475.96853,519.16853,118.14088999999998,136.14088999999998,23
25,"5,49",478.91405999999995,534.99306,66.04719,93.04719,24
25,"6,79",460.15747000000005,491.96547000000004,95.66609,111.66609,25
25,"3,99",446.73587000000003,539.5337052,289.43548,333.33228,26
25,-24%,481.176616,526.78794943845,346.311819,369.27437652265405,27
25,"5,29",488.78655999999995,523.6630018000002,324.69018,342.06757999999996,28
25,Fulgi de  porumb,49.09247,89.16246999999998,526.52594,548.52594,29
25,1 kg,49.09247,63.73246999999999,516.9259,524.9259,30
25,MONTE  BANATO Paste scurte,197.93696,256.81696,546.06659,580.06659,31
25,fără ou 400 g,197.93706,224.85706000000002,516.70318,544.18322,32
25,diverse sortimente,197.93706,266.30426,526.30322,534.30322,33
25,SCANDIA SIBIU Ciorbă de burtă,14.12447,89.45347000000002,79.11219,101.11219,34
25,dreasă cu smântână,14.12457,88.84376999999999,69.22869,77.22869,35
25,820 g,14.12457,35.42057,59.62869,67.62869,36
25,MOŞ  COSTACHE Miere,308.13797,360.58796,395.93619,429.93619,37
25,tei 900 g,308.13806,329.64206,376.45266000000004,394.05267000000003,38
25,HELLMAN’S Ketchup,477.51805999999993,535.50805,163.69128,185.69128,39
25,clasic / picant 485 g / 470 g,477.51815999999997,528.09336,144.20779,161.80778,40
25,ŢARA  MEA,486.59865999999994,516.72866,425.32199,447.32199,41
25,Castraveți  în oțet  6-9 cm,486.54867,538.4686700000002,389.32198999999997,423.32199,42
25,640 g,486.54875999999996,508.13275999999996,379.72198,387.72198,43
25,DELIKAT Bază pentru  mâncăruri,28.30857,89.62857,308.16369,342.16369,44
25,gust de găină 750 g,28.308670000000003,78.58787,288.68027,306.28027000000003,45
25,KAISER  FRANZ  JOSEF Ulei de  măsline,277.32907,316.95906,163.89828,221.89827999999997,46
25,extravirgin 500 ml,277.32916,316.96836,144.41488999999999,162.01488,47
